,img_labels,prd_probas,img_dirs,modify_cla
38391,2,0.8235902190208435,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00056652.jpg,
44613,2,0.8237503170967102,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_029884.png,-1
45459,2,0.8272908926010132,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00029612.jpg,
37287,2,0.8305143117904663,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00040402.jpg,
5120,2,0.8308598399162292,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_035696.png,-1
11795,2,0.8312336206436157,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00033584.jpg,
9020,2,0.8320539593696594,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00049061.jpg,
38449,2,0.8332147598266602,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00012766.jpg,
7492,2,0.8334261178970337,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00014474.jpg,
20410,2,0.8344446420669556,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_031906.png,-1
2410,2,0.8354970812797546,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00063152.jpg,
22587,2,0.8357298970222473,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00003612.jpg,
35272,2,0.8363300561904907,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_003703.png,
11177,2,0.8378826379776001,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00018076.jpg,
35763,2,0.8390637636184692,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_022591.png,
15753,2,0.8404419422149658,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00982.png,
22821,2,0.840457022190094,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00014128.jpg,
18795,2,0.8409340381622314,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/add_normal_00267.png,
31115,2,0.8421210646629333,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_036015.png,-1
5468,2,0.8426490426063538,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00002305.jpg,
16824,2,0.8427926898002625,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00062759.jpg,
26218,2,0.8428802490234375,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00000762.jpg,
37681,2,0.8430299758911133,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_014017.png,
24365,2,0.8430910706520081,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00004021.jpg,
47419,2,0.8432613015174866,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00061352.jpg,
20924,2,0.8435580134391785,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00038448.jpg,
43280,2,0.8436899185180664,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00028527.jpg,
20989,2,0.8440724611282349,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_009304.png,
22872,2,0.8448541760444641,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00038795.jpg,
27139,2,0.8452524542808533,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00009576.jpg,
38509,2,0.8457741737365723,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00007709.jpg,
11548,2,0.8462598323822021,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00057506.jpg,
28557,2,0.8465536832809448,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00066244.jpg,
18538,2,0.8478097915649414,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_029298.png,-1
41936,2,0.8478687405586243,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/normal_00060383.jpg,
25149,2,0.8478908538818359,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1203_036309.png,-1
14555,2,0.8480355143547058,/data1/zhaoshiyu/unporn_dataset/cocofun/train/normal/1115_017249.png,
